0.59889
0.48711
0.59586
0.53835
0.61671
0.58696
0.54362
0.60658
0.59301
0.63932
0.56863
0.66999
0.60828
0.48253
0.63338
0.5958
0.5102
0.54843
0.60541
0.51786
