0.50689
0.49931
0.4418
0.43059
0.50069
0.49509
0.58106
0.48904
0.47226
0.51558
0.51192
0.49801
0.49869
0.52241
0.42993
0.41803
0.45296
0.39586
0.43202
0.49454
