0.53548
0.43894
0.48409
0.36195
0.44466
0.4878
0.59488
0.45946
0.47059
0.46667
0.51975
0.51335
0.4738
0.47801
0.43034
0.39083
0.42652
0.31409
0.36349
0.44828
