0.50868
0.40294
0.44634
0.46167
0.37754
0.26031
0.33956
0.41255
0.33603
0.47818
0.43321
0.41914
0.39869
0.45197
0.41331
0.47138
0.52632
0.41105
0.47222
0.43056
